,back2mid_deg,earL2earR_deg
0,330.2513893071514,42.84025979292727
1,330.3457469174715,45.42159465297899
2,330.54422582189983,46.4739192947618
3,330.9682146656059,46.751259575709454
4,331.21902062384504,46.83092972756517
5,331.2175329514899,46.65510209828889
6,330.9338039032386,46.30369128211049
7,330.3810521530038,45.87562157902456
8,329.79633002839864,45.509961647882676
9,328.3340770051838,45.292520400889074
10,326.93147933221195,45.04934394769533
11,325.43840593870317,44.770943332324656
12,321.13072186972425,44.501621927611325
13,322.6018889287712,44.56561539521485
14,318.0548518424324,44.63238627772598
15,312.69284099603396,41.442710854970244
16,303.82390716066413,34.423400375951914
17,298.99956487173074,26.002094303300442
18,296.1361779924832,19.070232817899974
19,292.5974184571623,14.089210706141293
20,285.24260001965104,8.78499677952005
21,277.9350710240557,2.8043585648608294
22,270.7787839889266,354.9067919194765
23,270.13207423702244,350.88191747969665
24,269.74959048856914,347.14029653462745
25,269.4808790421435,346.24399653424746
26,269.22565036969,345.31341065093375
27,268.752767273653,343.9379890068255
28,268.1046164738494,342.8642207683266
29,267.5058262383615,342.22703722438195
30,267.1489268732121,341.786705399489
31,266.9243149402017,341.7442927361148
32,266.73093103300664,341.6441294165437
33,266.6638039614851,341.6993331744819
34,266.6574451675372,341.6822430894229
35,266.836922147325,341.92205048236104
36,267.05684165944587,342.04103914494414
37,267.1177994375667,342.07779815754026
38,267.1322445582835,342.1214471004248
39,266.90424326615965,341.9966398763637
40,266.3549544456578,341.5223041623376
41,265.2914470355726,337.1886575059091
42,263.4847360127754,333.0182937139964
43,255.9083629978732,331.6874443067938
44,250.13479008313274,333.66774328749466
45,246.6432676189336,336.92236211123804
46,245.29205202051878,339.2206426449534
47,244.97674996405425,338.7896255211017
48,244.58394941618056,335.7842664800257
49,244.34090058885573,331.87072011429404
50,242.12829052542634,328.03163595272406
51,238.342637655708,325.50736722595514
52,233.47907694869113,322.6675002895319
53,228.93033455098643,318.2002253065871
54,227.4280139233545,313.63688863147456
55,223.83431168710905,308.14353581065785
56,220.89138735912084,304.38614899825114
57,218.32673083126252,299.5986488646017
58,208.91495550361765,294.59823741715445
59,199.49203820048294,290.0339324491044
60,188.88018682565942,286.67812222280133
61,180.23854476643962,284.32943796772486
62,176.26156772874265,279.9912309393021
63,167.8897347733835,271.98217197316
64,160.47118470261069,264.6925010418028
65,158.19593029984102,258.6075639996836
66,155.94163696665342,257.20802105626314
67,155.6499798576483,256.8218330321479
68,155.11106799695918,256.79733259395243
69,154.84198169431087,252.49597077089223
70,158.4598894143832,247.9879180741651
71,164.67105952457106,247.86226214998717
72,171.46548706533164,250.7147974216036
73,176.37676820122357,254.8023767385408
74,176.70136272940604,256.2083202815393
75,169.97793632376963,255.34814317189665
76,167.88897059062137,255.04112962256187
77,167.50441408767975,255.87474558570645
78,171.3562884264409,256.6190901618551
79,176.84646538788235,258.43344499439524
80,168.7952161174845,258.8244154638341
81,170.3049120852797,262.51378365581
82,172.14271129312317,266.1159614919918
83,177.6742206810539,268.95066735721616
84,183.89100983658912,269.5575239894749
85,187.31468328867751,267.210744181773
86,351.4325294645962,244.37672039941384
87,3.3175416268809967,164.3892472915116
88,12.69671285374841,123.48191312205842
89,10.933407542910883,120.30026455670274
90,10.078880702104977,118.37235112490818
91,7.296220756887077,120.51599547381363
92,3.80562033013818,119.1457400863276
93,3.3127499332240196,121.12597453211689
94,9.237773706636496,124.33546423681837
95,25.274266113975962,137.9822997333439
96,54.07252410824411,157.04303788432298
97,102.37399567613345,198.24972378682895
98,140.74661727525606,237.70241422539544
99,165.88607774365073,251.1551139414461
100,167.67246557643153,253.13545866083146
101,178.84111144563002,255.3470342314482
102,178.05670160825372,255.405431232236
103,176.3695625963372,250.93220384487833
104,163.84799165739537,245.9298168883269
105,154.46082747543247,241.9495348782413
106,138.64159910081497,223.61291875651415
107,103.14802664960884,203.37249413881347
108,64.84314539695615,184.74880014505382
109,64.01499802848637,181.55488122678
110,75.83897914361833,193.74975749024026
111,104.69856663323566,213.7625392450346
112,132.6203689559625,237.0926056647403
113,151.72939619515395,248.78865808703142
114,161.17084429260294,249.65845229615556
115,164.8400676188837,246.81779571175542
116,168.84476542987986,246.8854277277949
117,170.85959950633924,250.9946570322392
118,167.65136158870266,254.99025319989696
119,163.04357872085288,254.8114912554238
120,157.54507765818016,254.06416208379545
121,159.23896253408194,253.29479625467062
122,170.76620343449986,252.43541354825626
123,176.92604131018365,252.68750332657225
124,172.5194942840128,252.8849327774909
125,172.2892728715994,252.8109285308136
126,167.61521682197326,252.76216306185984
127,167.46985513364578,252.7571753769001
128,167.35918032314916,252.768441521571
129,169.4890362129479,252.7306676216492
130,171.53132772335096,252.55769085507822
131,175.81012422202767,252.26963900968852
132,170.96350114018628,252.0013157144265
133,164.33752748873766,252.007116328388
134,157.99187309810296,252.07575140425985
135,153.96910704581495,251.04146429879637
136,151.69469691545171,247.59985969285103
137,147.7252406407872,244.2636096676536
138,142.8321314092353,240.9452014409165
139,135.59900378372686,237.86748632689003
140,120.14421178340207,222.96070321550417
141,103.516270239097,200.3869367029616
142,90.29741375189522,182.28161516473872
143,82.13320057512027,177.1376784692091
144,77.53930595573766,176.90512082939725
145,70.79384579648335,174.12267528821147
146,68.47217325519867,173.87404060902787
147,64.48054629945035,171.30279719985876
148,64.38915760616709,171.07139355441402
149,64.20717007281462,167.40046826533313
150,64.00713587671193,166.18979015972144
151,64.30524323040294,166.35546482359337
152,64.72242189221049,166.29873619659952
153,64.88594286069662,164.2973011778374
154,64.39660997391339,158.68541168834167
155,63.451508758816985,152.18498567616157
156,62.53482936466402,145.626446382678
157,61.90187354746385,144.26082067430184
158,61.543655912844486,143.46413060437771
159,61.27806631575747,140.6374166483653
160,61.157079059670714,137.90033275548168
161,61.167782897664196,137.87830335910408
162,61.15668149026106,139.6100009041586
163,61.05629567130362,141.9236409582301
164,60.9394888059842,142.73096133884656
165,59.70965105580051,141.8765232229634
166,58.25843754887018,139.14108712653731
167,54.922944901061896,136.68097241317753
168,45.394571627165604,134.26710335172288
169,39.38217768333749,133.95444467235606
170,34.089065604260604,130.48922088015595
171,33.90464284200795,127.3195957707846
172,33.93027588565368,124.30226714389423
173,32.40476208479927,123.98366024101676
174,30.928495418969252,125.73985960735692
175,31.011083065505403,128.57601414772267
176,31.29075236551138,131.35983418806137
177,35.93333158835727,132.50690785198546
178,39.82519975555468,133.5317760007005
179,39.94796681254358,133.61741377438332
180,36.416990882762555,133.57528775948361
181,33.04256466086479,133.7072032709546
182,31.936457505080273,132.12102013303357
183,31.65131867935065,131.65176525704928
184,31.132463747194084,127.95818301045722
185,30.432705681601693,123.67242459209004
186,29.762681225251832,119.71431751849265
187,29.748916910132195,116.90695183596641
188,29.847947675042594,117.85757453005753
189,30.060687120934407,119.41701394301204
190,30.028313509154508,123.77187885166906
191,30.97884202368825,127.56654475070653
192,34.43572802923114,131.55716104600074
193,38.88228165245859,131.88625686823198
194,40.740708740968316,132.20690510651966
195,36.71583098912211,132.42358704818596
196,33.17754805785096,132.51385129682652
197,31.212724881292967,132.61578123036574
198,31.310927809618356,132.70807393487794
199,31.472367630126318,132.83780153848056
200,31.584582906063083,132.95031177648627
201,33.333017979242854,132.3247456593832
202,40.30161047329871,131.59069781843752
203,39.99340400711369,128.91340266353083
204,39.64632823877084,125.9046938309667
205,33.49741661704787,124.67436546495084
206,30.98838708292357,123.92734208051547
207,36.775822940559394,126.4650874102244
208,46.61016955827459,129.25730710230312
209,53.52016354298365,130.05996311323793
210,56.93252039367795,128.8994890684558
211,56.92971160320117,130.43578156274734
212,59.363509187855094,132.0767351780734
213,59.59813500714339,134.5634451734626
214,60.00499448944613,137.19498145300497
215,60.74847721076887,142.09942995645582
216,61.44146231022556,146.983950900381
217,63.94799111568642,152.0671207760105
218,64.44036060363327,156.18040588842348
219,64.78199966206279,159.4503576053238
220,65.48360295579572,163.03989245849016
221,68.45862489297909,164.2893161934538
222,75.67478979973608,168.7174557861833
223,83.83959358679631,177.2661118114269
224,91.76576167747842,185.6665492126974
225,93.0444503340284,192.40277971826686
226,94.0332697403635,195.19601445087824
227,94.5571762845087,196.7950645805583
228,94.97010582085981,200.3186190067731
229,101.38500365735277,201.5264565665445
230,107.85549869258085,203.00240488273008
231,114.67940676515957,205.71091945818577
232,118.41516473920055,212.26833845394012
233,123.80537868169543,220.50465113690188
234,129.77748277187575,227.79755037350333
235,136.56301929742133,233.11781668481106
236,139.96964247201265,238.18318030512418
237,141.60473416197158,239.93040622324014
238,146.3497521263488,242.62811055501504
239,157.57783747480647,247.23497979941087
240,162.9397927595976,249.4854446732138
241,164.48519023161293,252.4918277161399
242,160.59329266061096,253.39384852237052
243,162.44351705410284,253.3196207528216
244,168.29491250451034,251.3845481909831
245,174.63422737025806,249.60386595702195
246,177.1762284038932,251.7111194898768
247,177.61449845354937,256.8162242588423
248,178.00915242615955,260.1315942368429
249,178.1897979396649,260.40689608617294
250,178.341575299302,260.5741608325623
251,178.78409901740883,261.8441981593499
252,179.44962449055964,265.3065048989104
253,180.51293637098064,266.11607909130805
254,181.73525663384234,269.3652010593086
255,182.9131533437603,271.6807051320631
256,183.73602088947138,273.78667259811573
257,186.51733881322656,274.04697967528637
258,193.53135471884428,274.3342460768143
259,199.177396702131,273.3149199267835
260,205.80985158850078,277.17757566196735
261,208.13624068849884,282.11941897099376
262,210.9631622726135,287.92949724488506
263,220.31829002827467,290.88002862246
264,222.29926524472168,298.1481113089672
265,224.89837842426945,308.30573953608575
266,231.7043647922332,318.20165719729727
267,244.69282590897754,324.8772728286624
268,256.1750924918737,329.8495167060309
269,263.35389947719085,334.4996936619281
270,263.5500996705676,338.93692676204324
271,264.6580247808106,341.85172680710525
272,264.578967658416,339.89117104085256
273,264.9271256140079,340.2146504934117
274,264.60261359321487,340.42921595193087
275,264.27506432796457,341.6394501926634
276,264.8522315499233,342.99874899994137
277,265.0189582498879,341.87514339526683
278,265.0489218610236,343.11037940266493
279,264.3144997905953,346.7050116641251
280,264.0358217673089,350.3483866220636
281,264.1435908711737,351.71691453336047
282,264.1791794392644,347.89752775397426
283,265.4575996418712,348.3849410502394
284,266.80775430311746,348.6612458686167
285,267.95896229143364,352.18906508259465
286,268.46110484683834,350.8051374978045
287,268.84582843178333,352.4524794167375
288,269.36976074793057,354.2601749221577
289,270.34385679877,180.02550199107105
290,275.7579637302845,8.765839992516854
291,283.0448664104653,12.842532326485829
292,289.9543942126043,15.013304750076927
293,294.39972180150926,16.854735682818614
294,295.54452112540935,18.44982716773166
295,296.6670297610241,20.644726145603997
296,297.6476267750476,21.912457114293257
297,297.80794260827514,21.803896971624038
298,297.68526865572125,24.537954101800675
299,297.4691447564219,26.100290252237734
300,297.53104023203997,28.675101581620158
301,298.0275468095778,29.384879690774667
302,298.39335585381883,30.281752353878524
303,298.43177205914367,30.9446869793106
304,298.2913821256513,32.483079126984734
305,299.5944341083747,34.800546834427415
306,303.8307198412303,39.40750551904352
307,310.06796980674136,43.78922707043636
308,317.12390276290347,49.362925558016684
309,318.310681560055,52.51474594122304
310,318.46532689516346,55.390371718677585
311,318.0604964498003,54.5095799326986
312,317.271113363743,51.557407955429944
313,316.66006834198373,47.261748428166726
314,315.82005614063263,42.70542957013176
315,315.2406750427098,39.433240629851255
316,314.85454076950185,37.96840999560213
317,314.5605855090816,35.80308474005694
318,314.1444833719167,35.51339674521973
319,313.8919559783489,35.444486324210246
320,313.6326777830412,35.30778053714377
321,311.79112602151525,35.427169434929624
322,309.8000370174455,35.503835178444334
323,311.20645088039987,34.477342449902444
324,315.68184637206554,31.836478820752557
325,317.60621617171154,28.008996650040466
326,308.624053024525,22.262537337676548
327,289.55303162959603,14.306699731424041
328,276.1712024879956,5.01444435079751
329,269.70582950519764,354.10842031109803
330,268.19368875936914,346.91233541942705
331,264.9294962970327,342.34503486942316
332,258.0190062528455,341.1006710265907
333,251.42019899744142,340.1311241596223
334,245.21805649729433,336.6239051563215
335,243.61395861144823,332.3045296040738
336,240.0058982875213,328.2144089281022
337,235.52221417073113,325.4556612325134
338,229.78818331110833,321.0402445049178
339,228.5475156116473,314.7331534840975
340,227.60267100870416,308.6347646222394
341,227.33853100348267,305.95035235344915
342,227.53713183504385,305.393369522399
343,227.78379236753733,305.4116797572992
344,228.61009070336956,306.05691229956943
345,229.6243153688908,311.6198310310266
346,234.2698104220701,317.9807057599206
347,239.87303676129264,321.58840093230697
348,241.9135587239665,322.9860877080815
349,240.3594259963658,323.5026092777356
350,235.1916942885749,322.9916646398256
351,232.4663115290764,322.74297418481723
352,234.03458021731677,322.59609834543426
353,233.98348169434306,320.66046974431043
354,234.1568321783705,321.14584519906134
355,236.17392411660376,321.5110600810599
356,243.04013096872228,324.3532366462466
357,244.78786220856801,323.87217865372713
358,245.8133942276915,320.7948947507007
359,241.93554332900518,318.8222654153817
360,239.9172490404795,318.347392177255
361,239.0026545554221,321.50132423058204
362,238.3417755192935,325.07610744937193
363,241.84237595233895,325.4315512783413
364,242.87017748081183,325.57188732337255
365,244.62667345219444,326.43964809263093
366,244.703911907919,327.40600279796513
367,242.28948790490097,327.7488127041549
368,239.52627781227199,328.32211059373054
369,235.6152827113831,326.39396053901976
370,233.85741308904375,326.19947884682523
371,233.26630961347783,325.69891678624526
372,232.81517488555053,325.28014889669237
373,232.90347456696873,325.98535710787434
374,233.2811014332754,328.2142909364967
375,233.3496529401485,329.4742657723101
376,233.1382154145236,329.4665986850792
377,232.57503748329455,327.34330534462975
378,232.19164117865762,325.24725155052965
379,232.00656584001584,325.0807189407902
380,231.94246112113322,324.86943631825784
381,231.719045189876,323.50186086567385
382,234.3626451881469,320.0032322488901
383,236.64361387870727,317.0309975858458
384,235.9304556070877,314.14062918637114
385,233.66322209216867,313.4939729367471
386,227.90807704159363,312.72679551811825
387,227.20325362456276,312.1049274703305
388,227.285807562637,312.1161518029736
389,227.8547628053276,312.5201141239017
390,228.5545657592225,313.0882188637281
391,229.05975538921678,315.85208668598324
392,229.2797367761418,316.82832849552824
393,229.0978498797849,316.5938724356764
394,228.73115123841075,314.60218598700953
395,228.44198157102042,312.830096358926
396,228.26905275428032,312.7350235126467
397,228.32462147997754,314.3202322027258
398,228.25819151210558,314.24679205782274
399,228.33022607301902,314.28181748967586
400,228.45376632724333,312.81275969416913
401,228.55374124301602,312.9005529169667
402,228.54074481915669,312.9025093396062
403,228.29530819510853,312.7079716843141
404,227.83374763014913,310.8055136880676
405,227.28684351504393,307.9339661716462
406,226.77460449718953,304.92744629039737
407,226.1278663614184,302.6373385967074
408,225.6638784294414,302.3133972176178
409,224.9742915139294,301.8036265391806
410,224.1278003429261,301.03530307290333
411,220.62708266632077,296.90488496401053
412,216.85416001280495,292.3625734613359
413,205.92957761115602,287.7194513797977
414,194.3213629248053,283.11548066028075
415,189.0199673109846,281.09893071298313
416,185.23829719156717,277.0785126588429
417,185.10798017387307,278.06917620816154
418,185.22884607670102,279.2647132358823
419,185.3497153410478,282.7774223657374
420,185.3451794595588,281.7009420577777
421,185.32316713684804,280.58766939793884
422,185.32364161083808,279.4546144395419
423,185.18744277588252,280.4880752425758
424,185.07812661006562,279.1417436550166
425,184.91407487901645,277.6923196788952
426,184.85668910017665,276.41905870029274
427,184.91267218078673,277.64895360742406
428,185.13009048820143,278.84963655536853
429,185.2162742079525,277.50208515210824
430,185.2400212468167,273.7038034147203
431,185.2505237875676,271.04271908837575
432,184.9125680178786,271.05655004296955
433,184.92245539307822,271.1931132077518
434,184.70095059521938,271.41547088810455
435,184.3041960646975,271.3640432446569
436,183.79611770975717,270.91636949691025
437,183.31111730932423,270.5037442243158
438,183.25377959248192,272.7450861782104
439,183.4346294941057,273.00614527185195
440,183.78679280343627,273.3721653132261
441,184.16866692028051,276.1186096239187
442,184.65399234620486,278.85705235155564
443,185.19540722749906,282.7387670945911
444,185.58736846300673,284.091674561946
445,185.6793441170542,284.03058575765357
446,185.63567127437037,283.85833437716525
447,185.45332281532492,282.3606268807974
