,back2mid_deg,earL2earR_deg
0,162.3711943833619,78.16725479787563
1,162.7514153046069,80.75462392407056
2,163.2104091009663,82.97097139987095
3,163.66968694995842,84.22174811050125
4,165.88360934566305,85.55735790283045
5,166.43267372307102,87.34086054926111
6,166.80195104246778,89.15509333918644
7,168.51704740354154,90.67151230697287
8,171.96445743452094,91.2962456828369
9,175.6353560593739,91.49578153647585
10,178.55283208312412,91.59855585820759
11,176.70281617362775,90.92933756019096
12,173.9332275728835,90.69552730405736
13,170.15455838868212,90.35941849411094
14,168.84904757909928,89.87975272072477
15,167.0137174320836,89.59913952386096
16,167.183203364899,89.56414844258185
17,167.14943503745639,88.84202256125351
18,167.00353328092712,88.49878061082767
19,166.77420756609487,88.26814092952586
20,168.90288355707088,87.30930181306965
21,171.9589505434281,86.7844280184463
22,171.9052408860205,83.66337132000457
23,170.17271410040317,80.45192472066857
24,167.06519042604157,78.43487006862901
25,165.2188351280539,77.21020853802112
26,165.6382061887132,78.74875349972736
27,165.92392461010834,80.85955480285286
28,168.4166603988096,84.63289590272011
29,171.03594717274024,88.30223386150915
30,173.59920505869553,90.7809517410025
31,176.11945574021604,91.81949151195255
32,178.8044149680443,90.61916024352458
33,181.50666122250968,92.89436847594929
34,184.45279522452958,96.46715727060709
35,185.2250188249849,101.42663222168098
36,185.66062107556854,103.71098055567269
37,186.56738339992495,102.65775976638014
38,186.77600816289478,100.48059573915673
39,187.73954677869762,103.4838927802538
40,187.694199758024,106.98849063032894
41,187.34787172874002,109.61866451398618
42,186.90085806065645,109.55100086771279
43,187.1312907778028,109.00664780156943
44,187.31305991040796,109.50184927381237
45,187.82819084309503,109.78406379754608
46,188.502445608726,109.36550373975828
47,190.85139996627058,109.56593511228972
48,192.79234951539203,110.30273454226071
49,193.59810247568777,111.23232425473947
50,194.042855530487,111.6855395950853
51,193.14643955678125,112.10306578781922
52,192.40785139575718,110.40224839820092
53,190.26856842524882,107.45015009563255
54,188.22850791014952,104.69660858958869
55,188.0895971666009,104.39432317248101
56,187.935667604263,106.13163112345175
57,187.70937038993623,107.81265166707466
58,187.45762246916217,109.09953008193456
59,187.28193494477145,108.12611408113743
60,187.38879102244104,107.93031818024738
61,188.81948290031556,106.17793893048561
62,190.58300690200778,105.42588993446007
63,192.8016281290976,103.60431935441798
64,191.9738490486249,103.11212528481522
65,190.9557085909055,103.04677445718528
66,188.67553143429248,103.0357248482694
67,187.06909529229964,103.38461306805642
68,186.75465377872268,104.29451911397386
69,186.11653981652424,105.36068719038717
70,185.1686967391271,106.51119654266837
71,184.50551129314124,106.8897038155378
72,184.4903444027305,106.43883508959372
73,185.04331019332747,105.64767312470369
74,185.73882539946572,104.77082108908395
75,186.09959865865824,104.18954954712261
76,185.5759656059874,104.67698180557949
77,185.45455248307465,105.3477067562304
78,184.9445448485757,106.02056519154044
79,184.9448420854535,105.56965629045372
80,184.8363669298813,104.67855620601097
81,184.67012982831992,103.85373459141483
82,184.54045154634,103.62529353291372
83,184.79994478519967,103.6906102447783
84,185.53393227871786,103.76686252617758
85,186.35661512305774,104.26230997982594
86,187.15640806633,105.25788006568865
87,187.24222143131368,106.28293771551145
88,187.322719611332,107.19063850274692
89,187.39684206425773,107.03135904392215
90,187.3217129052823,106.71528394508266
91,186.45183612729767,105.65430766082748
92,186.20242258587328,104.53889139468295
93,186.84055778981144,102.85563231034139
94,188.62863863156204,101.7440455862765
95,188.46298553705907,100.16346786943984
96,188.19747878777125,99.25241742208918
97,187.08640420083478,97.46822810975961
98,188.49839333341362,96.33136344705481
99,189.9650004745665,96.54553546365742
100,190.0488107621226,97.79131696375707
101,188.24377620601396,99.34421017326544
102,186.3298958377975,101.10764348281906
103,185.12711966462362,102.86130234617937
104,184.9980903105366,104.41726939543534
105,184.86588160968628,104.24274852332752
106,184.6493865360635,103.51256176865012
107,184.46762685333272,102.6547161331334
108,184.41443511514902,102.69596885789856
109,184.60509578048735,102.04975531402454
110,184.8092640620912,100.40243543770032
111,184.89455282181777,98.95882942166102
112,184.88329748331557,97.4545127194869
113,184.87764629841035,97.74850928504024
114,184.87333097876976,98.58540238754037
115,184.7721803984026,100.42495990117078
116,184.5388407660025,101.96531534429131
117,184.28074679038704,103.1984742390094
118,184.1131285451137,102.48113511889828
119,184.13830069912424,103.9045677474037
120,184.18478529870765,104.73587913533181
121,184.2612680199946,104.31524353303223
122,184.25237016269276,103.23764893003175
123,184.26871119977127,102.16140296394988
124,184.42734827654954,99.76345598843166
125,184.6446157876389,100.01177526260129
126,184.87818456675402,99.46043818153487
127,185.0182147831856,99.89307008783537
128,185.01297152725724,100.48825829061816
129,184.94357812035955,100.60644254162801
130,184.86473505773066,100.70997832502384
131,184.82465048204435,101.06964298456354
132,184.7912445475077,101.58186885936348
133,184.63848993804527,102.25999506197478
134,184.54695250556708,102.55371639799343
135,184.46537125080863,103.37557020073318
136,184.5145727357902,103.63233492607769
137,184.59642570058693,103.6650250514724
138,184.60220876463063,103.62650775387968
139,184.65867540402775,103.2067407713919
140,184.55249451238475,103.25925255393047
141,184.4186845650977,103.2337205103968
142,184.29570185544804,103.07625330026775
143,184.2078599214988,101.30771410363197
144,184.21086665147598,100.88300135239734
145,184.12712898599435,100.0897188365902
146,183.97463886907533,99.48164899869337
147,183.79817216238197,99.3000475917743
148,183.7204771611929,99.29254926527227
149,183.79655950892692,100.31905052509562
150,183.88106203248378,100.25057761853314
151,183.92909406946924,98.58199992711903
152,183.97714792809097,97.05223920255217
153,183.95966506778856,98.11476952438494
154,183.88127649044108,99.76987796014596
155,183.8117246910709,101.4468547393059
156,183.74000862001242,102.55464955323183
157,183.8377827898772,102.5646901677711
158,183.92953623272192,101.16841916913941
159,183.3602010290511,99.07437891686817
160,181.85268925028018,96.69787187944321
161,180.18061850723362,95.19811860945535
162,179.7871855554536,95.06622877195939
163,180.7086727968674,96.12339847527112
164,182.9608293245295,98.40658758503737
165,184.52823838095432,100.60006178875997
166,186.29933511520903,102.4795292961056
167,186.30794693896192,102.76058673362782
168,186.27445070113467,103.00713589695384
169,186.02624270954428,103.18813496259706
170,185.96992332345823,103.30884535758152
171,186.1469582046134,103.29682103259039
172,185.69164535255047,103.25112336320642
173,185.37187050267102,103.20588300093205
174,184.6858546763511,103.21318544613261
175,184.30654124950996,103.18766658588589
176,184.26524325921216,102.91436078002928
177,184.15318339570752,100.95159871398658
178,182.98696655784175,98.97366851724327
179,181.524344504096,97.75694638333928
180,180.10489048961412,99.12709671246766
181,180.20939439363514,100.99501901639476
182,182.4826818614587,102.57661995377384
183,182.33385420210996,100.94527961450248
184,183.65814512573658,99.79306357802173
185,182.81872145056892,99.17034181263554
186,182.67776217810373,100.86335935625702
187,184.3965773477798,103.64853600239582
188,184.4550639132626,104.51734278627553
189,186.32709541757134,105.30207886730454
190,186.9324197199995,104.71193135083908
191,187.65156552708353,105.65325527858545
192,188.19750258757253,106.53063257088228
193,188.26391318188692,106.14322284389225
194,188.17512566566205,104.87438421552228
195,188.01162651023984,104.66273007898609
196,187.13337344902197,103.31948738128574
197,187.82992473173715,102.34319124009903
198,188.05231770049176,102.74959331800937
199,189.20514887155701,104.56751530703295
200,188.64745734118017,104.9508190233577
201,188.9922279985021,104.33654177464723
202,188.7423712910999,104.02515871912932
203,188.64566561653265,106.22395678004082
204,189.3778108872866,109.04249879233531
205,190.57797276292715,111.84163844134741
206,194.51682194961754,114.85280287712783
207,199.43811147119936,118.89011131749693
208,204.66942107697434,124.5388456945918
209,215.14563393591996,130.3063698217156
210,226.78704310807396,136.1872909106546
211,234.75200340693937,138.58448714291183
212,240.71248292788525,139.161282026936
213,242.9255542264838,141.36264868162442
214,243.80032475077758,144.71306087349814
215,245.31295859558307,148.3001850572669
216,245.48253247538082,150.9429073085037
217,247.62074920864112,151.38744350178433
218,248.4731525415778,152.22202479516224
219,250.67568803295177,152.56088175364712
220,252.87857114492402,153.92081808691276
221,252.9441444604432,156.93400182753524
222,253.4577738304114,160.65419403889635
223,253.96065671598447,165.09583624689708
224,257.82093597199207,168.57764537729258
225,261.4141225477161,172.21602730710626
226,263.7138294818132,175.55144522763686
227,264.8785470264874,177.48302637612372
228,264.99053290337554,178.19826166262231
229,265.05416407520767,178.11825928757514
230,265.0173042140623,177.90179814921328
231,265.1929217128066,176.5382290381025
232,265.19989952400135,176.60490694259744
233,265.32265220236314,176.5398401566007
234,265.3956960642899,176.47298404040038
235,265.57514722659135,176.4624446807667
236,265.758400349901,177.54084706189164
237,266.09129328842994,178.27642354307105
238,267.7449146222707,179.16934167192582
239,269.7468105165079,180.7356556338648
240,271.75156266710246,182.79939334683354
241,272.377702400558,183.72897702825517
