,back2mid_deg,earL2earR_deg
0,102.67318856763443,70.45446220186136
1,104.52170924294619,61.99410448872017
2,110.03657729737469,44.639560189765305
3,114.8631483591665,35.445814326890996
4,115.74648935093356,40.104208288311085
5,111.18567656460264,54.442545638063606
6,108.90533143617338,60.03296067418601
7,111.84349469935583,59.21316430195749
8,117.84182660239075,50.43227680404975
9,126.55681773043928,50.43713698337387
10,131.31550239263447,56.41142967616424
11,137.43843095762287,61.43149022135053
12,144.18064944073674,67.71465985711954
13,151.32133645163762,73.00178080102324
14,158.8009650188691,78.4952265046537
15,165.52678292656105,86.15496736118436
16,172.0426093339311,94.00097370220604
17,179.4273991040115,100.42061778528745
18,185.2312023611095,105.55712164544603
19,186.95144184700638,107.10346299832594
20,185.94187948966473,109.46591647368481
21,186.81148027132983,114.15962440103513
22,200.38540376854874,121.65624527565497
23,211.09650803693765,128.7406772214632
24,218.32014207470448,132.30515545982726
25,219.3823831148786,133.2148002994364
26,222.10851067911275,132.12783213588463
27,229.76403664445306,132.08428565033674
28,237.92988179681186,132.76639652013978
29,242.25548060415665,134.2597620567941
30,247.3751332331455,135.6919036995404
31,249.1605371523681,136.8311442334574
32,246.40320032790737,136.3365294541245
33,237.86867887143183,135.25522898900078
34,226.15859092697855,133.41783888045737
35,219.5675157690757,133.36232909295526
36,218.14096090052752,134.40975697263474
37,222.46600980644857,136.76526623669324
38,226.70875346909844,138.43117730181797
39,229.10039511045778,142.13101474349975
40,230.14690695016844,146.39456883828254
41,228.8862311106833,152.00921088515673
42,231.44948800935381,155.45343858650534
43,234.7172612614157,156.86648192107336
44,236.6435785145781,158.14893390689565
45,238.16758071019183,156.85367736579474
46,239.13749300456212,156.47053706290407
47,241.98115396378878,152.59299831975926
48,242.01583995382381,150.63663244577592
49,243.43217076222706,150.5231724399404
50,239.11311932417703,149.8837739980239
51,236.02986914404985,150.81716586245588
52,233.45120347343664,150.84840886518194
53,231.99986347728353,152.0148015505274
54,230.96412404177775,151.28664711054523
55,232.18224249525045,152.58351014700372
56,232.69363717986275,152.90482580869366
57,235.74721066193757,156.38253915409152
58,237.3904688134295,158.91420692370068
59,238.16931548219893,160.24236054371354
60,237.7528010002905,161.21173522739332
61,237.58656142474453,159.99080966314997
62,238.13780903266667,159.72011337610473
63,234.84526189126183,160.37470705842526
64,233.19696004282446,164.42642816344232
65,233.4226101971034,168.1549796020668
66,235.87775501414572,169.07704793162796
67,242.40360828409447,169.56005217285286
68,246.09191076627937,169.73844540757239
69,250.85672147866757,171.47442394638537
70,255.55537177463845,172.32085968503597
71,258.5618575045989,174.2104355544323
72,259.22591001208895,176.0400875237431
73,258.68163052861684,176.8324166789641
74,258.13952430715017,176.8838982822503
75,257.86938309628596,176.32033145678565
76,257.2977083655298,176.20852097414524
77,254.76294853343427,176.02142811799422
78,251.55673989554865,174.97849365475034
79,251.22360140878826,174.31122195328845
80,251.35807563620222,173.5520882108805
81,253.64524475851036,172.64918371117193
82,256.17503518125454,172.49453927811888
83,258.6949708076953,172.70948669399272
84,260.9903899437189,173.0892271296116
85,261.26313083187364,173.96462270715034
86,260.2843663343743,176.0924495223163
87,259.3404499538598,176.94938537576647
88,257.0623899984934,177.27161614097272
89,253.71971960646732,177.2319780776598
90,251.77951115236968,178.61195636541729
91,250.67681208371124,180.9638266230273
92,252.04676309965504,181.47258814853
93,254.93872928221936,182.2063239798069
94,259.3051693723556,179.83374129668502
95,263.12060991639646,179.67251137308375
96,265.1817746510809,177.72904925048903
97,265.299206243365,179.163103394778
98,265.34184995755186,179.01951480247106
99,265.39775450197004,179.0740553847703
100,265.3122798660458,177.532056500266
101,265.220394767823,177.35451689995278
102,265.15147150888924,177.16376096793113
103,265.16884742381814,177.03357618339558
104,265.28997197855523,177.02664984855284
105,265.45727764216974,177.10819804217164
106,265.32190941557235,177.10295366204227
107,263.2718144192002,177.0097043428825
108,261.1006685628208,176.51450848372562
109,259.05892716620883,176.07799662377198
110,258.2612260788183,175.6546059025426
111,258.18955168941613,175.71101124565647
112,258.146833449972,175.65494484736774
113,260.0746510688479,175.723631062765
114,261.99458981321834,176.8192755766049
115,264.19527913813533,178.73566194653142
116,265.0544066295075,180.56081862229416
117,265.17909437436793,183.08088887667756
118,264.9256986886496,183.74421518114553
119,264.8892911843446,186.63914473774608
120,264.893975731092,187.70631017330717
121,265.2249518595038,188.85084241306717
122,265.5273703338452,187.85558914681414
123,265.92247336776103,186.8224038042655
124,266.2359895091984,186.31829689090603
125,266.279064012737,186.03419615859366
126,264.6027706488356,185.76334979322874
127,262.9721281089126,185.91053510181467
128,262.93139947128213,186.17495922535062
129,264.20601346221054,186.9614493924517
130,266.91724154654315,188.45204890303134
131,267.5834662478514,192.02002289370148
132,268.3401812483097,196.17831609526428
133,268.97654683067475,198.53044626156034
134,269.8587927921773,199.428422865343
135,269.8507953486258,201.75774337569368
136,271.93766581173895,203.91904095532993
137,274.89233917351913,207.08683415613547
138,277.9324802636115,209.37604208754624
139,280.4058563766222,210.09237189320703
140,282.41574817008893,210.87663951773044
141,284.13567156493525,211.7666506904188
142,288.92892099679415,214.71062124264182
143,296.3629369355031,220.09590980435928
144,307.2629441566188,227.05747504199672
145,316.89917648592535,234.62895028263907
146,322.33665364889913,240.92417861621826
147,327.5388499204188,245.5437019308861
148,333.03574709286687,248.9449987373799
149,339.55087787532733,254.1669907359787
150,347.08178737435577,262.360930727731
151,355.54331148962024,272.4218945764357
152,3.538923002995219,283.2022930073281
153,8.00131385945313,292.08186130008545
154,9.718921058162104,298.1675182358931
155,8.73484658947023,301.93035020835106
156,8.792584986608102,301.48010448350385
157,10.027053917414195,299.9271583309645
158,11.215384153664212,298.1977201590459
159,12.332938494133474,296.9300153088083
160,12.674088850967276,296.54112558058125
161,13.02873733529292,295.2604930701807
162,13.515333866381354,294.2686514241966
163,13.80786501887451,295.1072310819855
164,15.886636689772438,297.29283422990227
165,18.38791699111884,297.37932003749637
166,19.230988150564084,296.3430331508837
167,19.904238025581055,295.42121373007575
168,17.22784730475867,294.46793488418314
169,16.283453221313824,296.48703701827844
170,14.547050162679987,297.65025778952116
171,16.004633956400216,299.06259171649265
172,15.827648660581225,299.07012155190984
173,16.02408254989593,299.3589624648465
174,14.807146007070294,299.3093177222511
175,15.005784183866213,298.80295854235357
176,16.55515835467475,298.2841197925256
177,16.573534399078977,299.6970723631029
178,16.81927250153465,303.16192032663247
179,16.503188730207096,304.154620205871
180,16.991155899428232,303.6950074521435
181,19.320508539028317,302.3001110543779
182,22.04910504915508,303.3319389583271
183,23.441059040977972,307.51730612388775
184,26.397903893849765,309.69839458177944
185,27.62941468917773,313.2043177417596
186,29.99357516114311,315.96067191823187
187,30.190415248974595,317.0426874330461
188,30.325016472188494,318.95619874913575
189,30.720486387695644,319.0531472533693
190,29.914174159830413,320.14018178855605
191,33.15104600547542,321.54656639434836
192,36.931759676317554,322.3662230895083
193,40.95935787219644,322.77052731489607
194,44.55241906921362,322.82723904035754
195,44.755920866915666,321.1352316419927
196,48.249464305014115,319.4135074607437
197,49.99570388712857,319.06562270356244
198,52.06692899002694,318.85301763114154
199,52.57291340828811,319.72963780001635
200,52.429613292287,322.387111802015
201,52.64202719250241,328.4041496954082
202,52.228435308751706,332.9065689251128
203,52.452722425892155,334.04472172311654
204,51.66543371074896,332.3675161873485
205,52.47291489942959,332.49637466215376
206,53.37934306351372,332.6493613150239
207,58.451080758908084,332.29989279259775
208,62.937441311255895,331.7231400816861
209,68.22748735397647,330.4437293346046
210,71.33831476215533,326.67545995077256
211,70.48139413142202,324.971258685531
212,66.28839643949189,323.73955352970984
213,62.74415357492601,324.4981868838034
214,60.21702861819416,326.8896825767043
215,63.8023079462495,325.6821163805039
216,66.39421392723443,324.5752748697893
217,68.0861840702152,326.05883416755023
218,67.53318497585657,327.0209685247467
219,64.81392380871279,327.70484299997577
220,61.86530386397436,326.55271142997475
221,59.04090751508742,325.724434950089
222,56.28566020382408,324.02089293574863
223,52.50516535032879,322.7792858498839
224,46.304870823340856,321.81532702110223
225,37.00928123778931,319.03786346802656
226,27.356009630881147,315.78264760781286
227,21.008070756503958,309.78988772479755
228,17.350128607361263,304.25691901953144
229,14.808901320231179,300.36417505311226
230,14.204022634886895,296.9457433870786
231,12.566424427734914,294.0611426094452
232,11.91263456463531,291.12225723432584
233,10.42141506074775,288.9876204839529
234,6.11580918542037,287.27356922600393
235,2.2362112485956507,285.6798502279588
236,358.8803312743055,284.3116194547051
237,358.7364886212487,284.2708641753495
238,358.85867619926626,285.60498270249616
239,358.25809344869253,286.2634952398028
240,357.78237915967054,286.7553754297698
241,357.65192394444693,285.26082442466765
242,357.4612351685501,284.9738686317503
243,357.4609048279203,285.6195416847793
244,357.78561141966765,286.6487792171651
245,358.29756741899774,286.4055980981272
246,0.5137422266120526,288.3250667396307
247,3.4502523281884563,287.5101840368897
248,6.043525220075938,289.0287855728224
249,8.731023790582542,288.588954882509
250,9.040742104336278,288.77335592126985
251,9.215713637712087,289.9589080513515
252,9.396373102520625,289.71174800605013
253,8.489361873487876,288.08829658350754
254,8.383409961839197,287.6316896301866
255,7.251874498577154,285.16174022910207
256,6.720822488835466,282.6875149058021
257,5.810907951620944,282.4569123951287
258,3.5345010697590302,283.76331076446144
259,1.2580746510922938,285.8176420186495
260,359.00534742186886,286.64064720516404
261,359.0611445599296,286.8183862437101
262,358.9753826966028,286.8075460717994
263,358.921478959305,286.1017791368919
264,358.90444352545774,283.13631813912633
265,178.0902908648321,281.50828602995233
266,2.4036524227040177,280.0231663215693
267,4.750146098266333,281.828036011038
268,6.924313703567254,282.1634773454613
269,4.418028546090356,278.5411184474255
270,1.9340705292389075,276.77584136965845
271,1.7099487723017515,276.7783353893623
272,3.357539705284647,279.62254811108653
273,5.954452084013928,281.9264695969233
274,7.125982341970899,285.10906930350797
275,7.304005274150108,287.88796348391753
276,7.917544211646291,287.9385152426453
277,7.46247077822199,286.4663336128746
278,5.518961888605642,282.51188141839447
279,2.1236181851958897,279.0723064970061
280,358.51914169630754,275.4184195705338
281,357.7998691771533,274.8812077278727
282,357.4605758366172,274.59224883688273
283,357.4804934836077,274.07592732152517
284,357.57908186914256,273.057418809839
285,358.38877383060554,270.19292010813183
286,358.73875637801143,270.69026384020856
287,359.5512001066675,269.22245712190215
288,359.6488525711371,269.6001376728756
289,178.0819597933713,270.8855841566471
290,359.7258932223377,270.5789119885581
291,359.2895956558201,270.705971857279
292,358.5617790351642,271.50118531456627
293,356.84589089246765,271.2832535506325
