,back2mid_deg,earL2earR_deg
0,191.91571812100696,104.53223039489943
1,192.3438424266314,105.65868573440046
2,194.17376333522722,107.09025826335477
3,196.48550154553962,108.30199229178832
4,198.57534622327069,109.16062338847657
5,199.94280773087297,111.09561650286918
6,200.831988466516,113.23570967932585
7,202.048518454917,115.32866630708199
8,203.55210974463026,116.32930243233196
9,205.22343400715457,117.08001166355653
10,206.8133698406417,118.73925113896932
11,208.45263582094458,120.47207408017881
12,209.0824483237655,121.14216846971463
13,208.41958828720777,120.59411691170756
14,207.58248612573607,118.77305527218928
15,207.6953940040512,116.99883670829279
16,208.8047709255022,115.85947438906622
17,210.02417598866654,115.63042647523486
18,209.37369350027092,115.69645487776339
19,207.7618099306068,115.7340755292185
20,206.01278776137318,115.76485529524797
21,204.80370762859633,115.77656125756862
22,204.5950692220359,116.0647119965469
23,204.46725611051278,116.83040222348781
24,204.43166483137958,116.78837632430903
25,204.451549786596,116.73437243637922
26,204.79058393561274,115.84095835270357
27,206.17187792443926,115.44923581792607
28,207.58841033015906,115.35794152280184
29,207.87639086587504,115.3863221459954
30,206.9594622463751,115.55753375487328
31,205.44319404058447,115.70536929991924
32,205.49504331754588,115.79146467373971
33,207.15771280997797,115.8082821326235
34,209.2443858622661,115.84718681813497
35,212.04846410021597,115.83579630013365
36,213.92401443943214,115.80105962092567
37,215.36911789314678,115.76310158863124
38,215.92340357368707,115.77202927717619
39,215.93316839322586,116.2398939553607
40,214.6580362892387,117.55260577028798
41,211.95684784954474,118.85864537875615
42,208.98044298154142,118.99562993871831
43,206.68457781288765,118.30588348648126
44,206.25004899411726,118.23092840823234
45,206.42792869999414,118.65776475511807
46,207.53108800438457,119.75521609550805
47,208.91590318206048,120.09309300927075
48,210.24194820169976,120.26643829985981
49,211.2219802377535,120.53203089054234
50,213.10985721853692,120.67629870346478
51,216.4792646426961,120.94482968210359
52,221.14768650273754,121.2292702731526
53,225.54431954178474,121.5224646927345
54,229.07855576782026,121.80858731391788
55,231.89451824977562,122.33377057854385
56,234.38408723582376,123.72651251298633
57,236.56507764819915,126.76244050964907
58,238.37505137749173,131.99512520128388
59,239.12593066899726,137.47097549847368
60,239.4309177692047,143.04279208389386
61,240.5043900602911,147.57554348571315
62,243.33878251163162,152.80446156598967
63,247.91797034108555,158.16680884301266
64,251.8717757922274,162.62396025752093
65,254.19372769784633,166.76231064442047
66,255.5461980684735,170.3259798375645
67,256.23993149007345,173.29235625665515
68,257.28854369218607,175.69844997532073
69,257.64374918023475,176.5014415308018
70,257.825184996187,176.52145959728048
71,258.47490204815233,176.14655643004716
72,260.1374423692603,175.77102117824154
73,262.18378377199485,175.63002633385557
74,264.0401534732926,175.75815060764182
75,265.0116048552458,175.91048716131954
76,265.1226399205037,176.44567931594807
77,265.1156506412022,178.4531144221244
78,264.7831499077693,181.49406814614537
79,264.23474080395806,183.36218995542353
80,263.68978777084413,182.45894490513678
81,263.28912692457567,179.1685799704449
82,263.41870643831663,175.55135760047918
83,263.5441293063608,172.13269553707119
84,263.66488172526437,168.952165816394
85,263.78188968925684,165.99896490892868
86,263.89468334357167,164.1753654649426
87,264.0040922042312,163.35299181499408
88,264.1096856207273,163.6453631786692
89,264.21220945102743,164.37163231307937
90,264.3112681085007,165.11335544207094
91,264.40753456961164,165.8682983703461
92,264.5006446888264,166.63904547336213
93,264.59120767009995,167.423282685783
94,264.6788876307126,168.22360899265863
95,264.76423774177033,169.03763440573834
96,264.8469475876948,169.86795389243937
97,264.9275209152671,170.71210726182764
98,265.00567031052356,171.5726640037041
99,265.081855764807,172.44710150815072
100,265.15581068584,173.33793953928802
101,265.2279561937015,174.24260321097353
102,265.2980445855585,175.16353570159123
103,265.3664623357752,176.098122635479
104,265.4329789140822,177.048701466155
105,265.4979498192377,178.0126340116595
106,265.70874299223715,178.99212109216174
107,266.4744592885858,179.984519491921
108,267.9953327172312,180.99186141690362
109,270.32343019729115,182.01152057966547
110,273.1457483330278,182.98046472488372
111,275.7474389769063,183.7183825136914
112,277.34202611462445,184.08885933049245
113,278.2929639006262,184.10314068773752
114,278.2973014975026,183.64411030731762
115,277.5875706822055,182.83125041634494
116,276.1104312825292,181.38048733932246
117,275.3532554437363,178.71811475044643
118,274.8884277863931,177.04565435443484
119,274.6242782638017,175.5075353305049
120,273.70559764341823,175.9871307643141
121,272.98742726693797,177.66624020370747
122,272.8763207297153,178.08512196991697
123,272.92278724835234,178.19625220022982
124,273.00869518985405,178.47327345325624
125,273.1487805801163,179.50896798145615
126,273.1855549662699,181.20613312905397
127,272.4538105176873,180.74274990272832
128,270.80358670728134,179.4955484686495
129,269.7308992853562,177.4768801398956
130,269.54798287048993,175.90661939715352
131,269.43289991511375,175.64101100069635
132,268.61800897501723,177.17891994513252
133,266.9809979475312,179.9519516080073
134,266.03725942910984,182.53686182067477
135,265.97677492204207,183.56588603552893
136,266.11314382145423,184.2357839096284
137,266.2503978894374,184.8888054233157
138,266.3887070126659,185.52251194493712
139,266.5279173540862,186.140402463431
140,266.6682018184313,186.74020118774038
141,266.81912223057935,187.32519077057182
142,267.28681006783904,187.89324668024938
143,268.12791748342954,188.44744430261142
144,269.53885153080097,188.98579942673277
145,271.35795289374704,189.18197046887482
146,273.29349548496833,188.6554375444564
147,275.11353865555617,187.28973649724065
148,276.4764908965729,185.01016204509477
149,277.3636123352915,183.0859057189923
150,278.9922100515942,183.50566180382702
